MeetID;LifterID;Name;Sex;Event;Equipment;Age;Division;BodyweightKg;WeightClassKg;Squat1Kg;Squat2Kg;Squat3Kg;Squat4Kg;Best3SquatKg;Bench1Kg;Bench2Kg;Bench3Kg;Bench4Kg;Best3BenchKg;Deadlift1Kg;Deadlift2Kg;Deadlift3Kg;Deadlift4Kg;Best3DeadliftKg;TotalKg;Place;Wilks;McCulloch
3752;68135;William Valle;M;SBD;Raw;24.5;Open;92.91;93;260;272.5;282.5;;282.5;-157.5;157.5;167.5;;167.5;265;277.5;287.5;;287.5;737.5;3;463.50;463.50
10535;68135;William Valle;M;SBD;Raw;;R-JR;93.8;105;230;240;247.5;;247.5;142.5;150;-157.5;;150;245;252.5;260;;260;657.5;1;411.38;411.38
10535;68135;William Valle;M;SBD;Raw;;R-O;93.8;105;230;240;247.5;;247.5;142.5;150;-157.5;;150;245;252.5;260;;260;657.5;1;411.38;411.38
10540;68135;William Valle;M;SBD;Raw;;R-JR;92.3;93;235;250;260;;260.0;155;160;165;;165.0;-245;245;257.5;;257.5;682.5;1;430.29;430.29
10562;68135;William Valle;M;B;Raw;25.5;R-O;100.90;105;;;;;;165;175;180;;180.0;;;;;;180;1;109.16;109.16
11050;68135;William Valle;M;SBD;Raw;;R-JR;92.9;93;250;262.5;272.5;;272.5;155;162.5;167.5;;167.5;260;267.5;277.5;;277.5;717.5;6;450.96;450.96
11050;68135;William Valle;M;SBD;Raw;;R-O;92.9;93;250;262.5;272.5;;272.5;155;162.5;167.5;;167.5;260;267.5;277.5;;277.5;717.5;19;450.96;450.96
11797;68135;William Valle;M;;Raw;20;Junior Men 20-23;80.65;82.5;;;;;190;;;;;117.5;;;;;212.5;520;1;353.21;363.80
11797;68135;William Valle;M;;Raw;20;Open Men;80.65;82.5;;;;;190;;;;;117.5;;;;;212.5;520;1;353.21;363.80
11831;68135;William Valle;M;;Raw;21;Junior Men 20-23;87.14;90;;;;;220.00;;;;;137.50;;;;;245.00;602.50;2;391.21;399.04
11831;68135;William Valle;M;;Raw;21;Open Men;87.14;90;;;;;220.00;;;;;137.50;;;;;245.00;602.50;6;391.21;399.04
11886;68135;William Valle;M;;Raw;21;Junior Men 20-23;81.28;82.5;;;;;237.50;;;;;142.50;;;;;247.50;627.50;3;424.18;432.67
11934;68135;William Valle;M;;Raw;22;Junior 20-23;82.24;82.5;;;;250;245;;;;;145;;;;;272.5;662.5;1;444.66;449.10
11934;68135;William Valle;M;;Raw;22;Open;82.24;82.5;;;;;245;;;;;145;;;;;272.5;662.5;2;444.66;449.10
11998;68135;William Valle;M;;Raw;22;Junior Men 20-23;82.1;82.5;;;;;242.5;;;;;155;;;;;260;657.5;1;441.75;446.17
11998;68135;William Valle;M;;Raw;22;Open Men;82.1;82.5;;;;;242.5;;;;;155;;;;;260;657.5;2;441.75;446.17
1384;27158;William Van Den Broek;M;SBD;Raw;;Junior;93.5;105;;;;;180;;;;;102.5;;;;;212.5;495;2;310.17;310.17
11056;152084;William Van Deusen;M;SBD;Raw;21.5;R-C;73.2;74;160;-167.5;167.5;;167.5;95;-100;-105;;95;210;220;225;;225;487.5;33;353.40;353.40
11057;152084;William Van Deusen;M;SBD;Raw;21.5;R-JR;73.09;74;-172.5;172.5;-187.5;;172.5;97.5;100;102.5;;102.5;205;212.5;-220;;212.5;487.5;27;353.78;353.78
11351;152084;William Van Deusen;M;SBD;Raw;20.5;R-O;73.2;74;152.5;155;167.5;;167.5;95;100;-102.5;;100.0;200;215;-227.5;;215.0;482.5;1;349.78;349.78
12338;180752;William Van Soelen;M;SBD;Wraps;20;Junior 20-23;98;100;;;;;200;;;;;137.5;;;;;205;542.5;2;332.90;342.89
12338;180752;William Van Soelen;M;SBD;Wraps;20;Open;98;100;;;;;200;;;;;137.5;;;;;205;542.5;3;332.90;342.89
11411;160630;William Van Ye;M;SBD;Single-ply;16.5;T;86.82;90;-197.3;204.1;213.2;;213.2;97.5;102.1;104.3;;104.3;-215.5;222.3;229.1;;229.1;546.6;9;355.63;355.63
71;2667;William Vanderstine;M;SBD;Wraps;65;Masters 65-69;84.82;90;;;;;115.67;;;;;117.93;;;;;176.9;410.5;1;270.57;400.45
87;2667;William Vanderstine;M;SBD;Wraps;;M 60-64;80.3;82.5;65;75;-90;;75;-110;110;112.5;-117.5;112.5;162.5;-172.5;172.5;182.5;172.5;360;1;245.19;245.19
115;2667;William Vanderstine;M;SBD;Wraps;64;M_MCR_5_APF;79.6;82.5;75;80;92.5;95;92.5;-110;-110;110;;110;60;;;;60;262.5;1;179.78;260.68
121;2667;William Vanderstine;M;SBD;Wraps;65;M_MCR_5_WPC;82.2;82.5;87.5;92.5;95;-97.5;95;-107.5;-110;110;112.5;110;150;160;167.5;172.5;167.5;372.5;1;250.09;370.13
132;2667;William Vanderstine;M;SBD;Wraps;65;M_MCR_6_APF;88.2;90;-117.5;117.5;125;;125;-115;120;-122.5;;120;172.5;185;197.5;;197.5;442.5;1;285.47;422.49
135;2667;William Vanderstine;M;SBD;Wraps;65;M_MR_6_APF;85.3;90;110;-117.5;-117.5;;110;112.5;-117.5;-120;;112.5;172.5;180;-192.5;;180;402.5;1;264.45;391.39
2806;2667;William Vanderstine;M;SBD;Wraps;;M 60-64;82.3;82.5;92.5;97.5;102.5;;102.5;-107.5;107.5;110;;110;162.5;175;-182.5;;175;387.5;1;259.97;259.97
11870;2667;William Vanderstine;M;;Raw;63;Master Men 60-64;80.97;82.5;;;;;;;;;;102.50;;;;;;102.50;1;69.45;98.69
2814;50087;William VanSickle;M;SBD;Wraps;55;M-4;105.8;110;170;182.5;192.5;;192.5;-122.5;122.5;;;122.5;205;215;227.5;;227.5;542.5;2;323.32;396.07
8031;50087;William VanSickle;M;SBD;Raw;;Masters 55-59;109.77;110;;;;;182.5;;;;;115;;;;;200;497.5;1;292.96;292.96
8337;50087;William VanSickle;M;SBD;Wraps;;Masters 50-54;110;110;;;;;183.70;;;;;124.74;;;;;208.65;517.10;1;304.31;304.31
8413;50087;William VanSickle;M;B;Raw;;Masters 55-59;110;110;;;;;;;;;;124.74;;;;;;124.74;1;73.41;73.41
12038;174926;William Vazquez;M;;Raw;24;Open;88.60;90;;;;;185.00;;;;;122.50;;;;;202.50;510.00;7;328.23;328.23
12309;174926;William Vazquez;M;SBD;Raw;30;Open;89.25;90;;;;;195;;;;;-137.5;;;;;;;DQ;;
1075;22200;William Veilleux;M;SBD;Raw;;Sub-Junior;57.7;59;;;;;102.5;;;;;70.0;;;;;130.0;302.5;1;267.56;267.56
1135;22200;William Veilleux;M;SBD;Raw;;Sub-Junior;62.4;66;;;;;140.0;;;;;90.0;;;;;190.0;420.0;1;345.86;345.86
1232;22200;William Veilleux;M;SBD;Raw;;Sub-Junior;64.9;66;;;;;175.0;;;;;110.0;;;;;235.0;520.0;1;414.04;414.04
1264;22200;William Veilleux;M;SBD;Raw;;Sub-Junior;68.8;74;;;;;185.0;;;;;117.5;;;;;245.0;547.5;1;415.81;415.81
1299;22200;William Veilleux;M;SBD;Raw;;Sub-Junior;71.5;74;;;;;195.0;;;;;122.5;;;;;250.5;568.0;1;418.90;418.90
1308;22200;William Veilleux;M;SBD;Raw;;Sub-Junior;72.9;74;;;;;200;;;;;120;;;;;237.5;557.5;1;405.35;405.35
1318;22200;William Veilleux;M;SBD;Raw;;Sub-Junior;73.4;74;;;;;200;;;;;127.5;;;;;251;578.5;2;418.55;418.55
1373;22200;William Veilleux;M;SBD;Raw;;Sub-Junior;76;83;;;;;222.5;;;;;135;;;;;257.5;615;1;434.24;434.24
3114;22200;William Veilleux;M;SBD;Raw;17.5;Sub-Juniors;72.96;74;207.5;217.5;-220;;217.5;120;125;130;;130;240;250;258;;258;605.5;1;439.98;439.98
11642;167371;William Velasquez;M;SBD;Single-ply;;Frosh/Soph Junior Varsity;75;75;;;;;102.06;;;;;52.16;;;;;113.4;267.62;5;190.70;190.70
61;2465;William Vilella;M;SBD;Wraps;23;Juniors 20-23;86.18;90;;;;;206.38;;;;;161.03;;;;;206.38;573.79;1;374.84;374.84
1385;27160;William Villeneuve;M;SBD;Raw;;Sub-Junior;101.3;105;;;;;195;;;;;102.5;;;;;220;517.5;1;313.35;313.35
7620;90121;William Viviani III;M;SBD;Raw;;Amateur Junior 20-23;82.01;82.5;;;;;113.4;;;;;136.08;;;;;165.56;415.04;1;279.04;279.04
7196;82951;William von Witt;M;SBD;Raw;37.5;;100.5;105;140;150;-155;;150;100;-110;-117.5;;100;190;205;-215;;205;455;2;276.36;276.36
7221;82951;William von Witt;M;SBD;Raw;37.5;;102.5;105;-160;-160;160;;160;110;-120;-120;;110;-210;-210;210;;210;;DQ;;
11092;153551;William Vranos;M;SBD;Raw;;R-C;88;93;-135;-140;140;;140.0;102.5;-110;110;;110.0;185;195;200;;200.0;450;3;290.66;290.66
10149;129962;William Vuong;M;SBD;Single-ply;;Boys;73.16;75;;;;;154.22;;;;;92.99;;;;;165.56;412.77;6;299.35;299.35
10261;129962;William Vuong;M;SBD;Single-ply;;Boys;82.1;82.5;;;;;;;;;;;;;;;;;DQ;;
1323;26120;William Walker;M;SBD;Raw;;Open;80.9;83;;;;;50.0;;;;;35.0;;;;;62.5;147.5;2;100.00;100.00
1400;26120;William Walker;M;SBD;Raw;;Open;81;83;;;;;42.5;;;;;55;;;;;62.5;160;2;108.39;108.39
12115;26120;William Walker;M;;Wraps;18;Junior 18-19;118.8;125;;;;;262.5;;;;;152.5;;;;;270;685;2;394.76;418.44
10967;148124;William Wallace;M;SBD;Raw;;R-T2;118.2;125;;;;;180;;;;;100;;;;;195;475;1;274.07;274.07
11247;148124;William Wallace;M;SBD;Raw;;R-T3;120.2;120+;182.5;195;-202.5;;195;117.5;-120;;;117.5;187.5;;;;187.5;500;1;287.35;287.35
2283;32754;William Watts;M;SBD;Raw;;M-C-Open;108.6;110;;;;;220;;;;;140;;;;;265;625;1;369.28;369.28
3816;70324;William Weatherall;M;SBD;Wraps;;open;95.3;100;;;;;155;;;;;125;;;;;175;455;1;282.62;282.62
11090;153477;William Weaver;M;SBD;Raw;;R-JR;67.4;74;82.5;-92.5;92.5;;92.5;47.5;52.5;-60;;52.5;105;115;122.5;;122.5;267.5;8;206.49;206.49
11096;153477;William Weaver;M;SBD;Raw;;R-O;70.4;74;105;110;120;;120.0;62.5;65;-70;;65.0;157.5;165;177.5;;177.5;362.5;3;270.48;270.48
11104;153477;William Weaver;M;SBD;Raw;23.5;R-O;72.40;74;115;130;142.5;;142.5;65;70;-80;;70.0;167.5;182.5;192.5;;192.5;405;4;295.95;295.95
10444;134185;William Webb;M;;Raw;37;MR-O;102.66;105;145;160;182.5;;182.5;125;140;-150;;140;177.5;185;195;;195;517.5;6;311.77;311.77
12125;134185;William Webb;M;;Raw;21;Junior 20-23;89.50;90;;;;;190.00;;;;;115.00;;;;;250.00;555.00;1;355.32;362.43
10862;145688;William Weber;M;SBD;Raw;29.5;R-O;94.6;105;185;192.5;205;;205;142.5;150;-160;;150;185;190;195;;195;550;7;342.77;342.77
10866;145688;William Weber;M;SBD;Raw;30.5;R-O;98.70;105;202.5;215;227.5;;227.5;147.5;155;160;;160.0;202.5;215;227.5;;227.5;615;4;376.28;376.28
2930;54463;William Webster;M;SBD;Wraps;28.5;Amateur Open;91.4;100;;;;;156.49;;;;;133.81;;;;;226.8;517.1;2;327.57;327.57
11665;167750;William Wegesend;M;B;Raw;42;Master Men 40-44;122.9;125;;;;;;;;;;;;;;;;;DQ;;
1151;23275;William Weick;M;SBD;Raw;;Master 2;73.6;74;;;;;125.0;;;;;87.5;;;;;170.0;382.5;1;276.20;276.20
3118;60876;William Weinstock;M;;Single-ply;70.5;Masters 4;79.18;83;-125;125;-130;;125.0;85;90;-92.5;;90.0;150;160;165;;165.0;380;3;261.13;261.13
11058;60876;William Weinstock;M;SBD;Single-ply;70.5;M4;75.86;83;-120;120;130;;130;75;77.5;-80;;77.5;-150;150;160;;160;367.5;2;259.81;259.81
11487;60876;William Weinstock;M;SBD;Single-ply;65;M-M3;73.5;75;135;-140;140;;140;75;77.5;80;;80;-175;180;187.5;;187.5;407.5;1;294.54;435.92
10660;140510;William Welch;M;B;Single-ply;;M;143;120+;;;;;;125;-310;-310;;125.0;;;;;;125;1;69.63;69.63
10660;140510;William Welch;M;B;Single-ply;;O;143;120+;;;;;;125;-310;-310;;125.0;;;;;;125;2;69.63;69.63
7691;93069;William Wells;M;BD;Raw;;Amateur Submaster;113.4;125;;;;;;;;;;190.51;;;;;233.6;424.11;1;247.37;247.37
7730;93069;William Wells;M;B;Raw;;Amateur Submaster;112.13;125;;;;;;;;;;195.04;;;;;;195.04;1;114.13;114.13
7797;93069;William Wells;M;BD;Raw;;Amateur Submaster;111.67;125;;;;;;;;;;183.7;;;;;;;DQ;;
7858;93069;William Wells;M;B;Raw;;Amateur Submaster;121.65;125;;;;;;;;;;201.85;;;;;;201.85;1;115.69;115.69
11243;93069;William Wells;M;B;Raw;37.5;R-O;117.5;120;;;;;;192.5;-200;-200;;192.5;;;;;;192.5;1;111.23;111.23
11244;93069;William Wells;M;B;Raw;38.5;R-O;126.2;120+;;;;;;195;205;-212.5;;205;;;;;;205;1;116.60;116.60
10967;148141;William Wenk;M;SBD;Raw;;R-M2a;107.6;110;;;;;145;;;;;100;;;;;205;450;1;266.68;266.68
10968;148141;William Wenk;M;SBD;Raw;;R-M2a;107.7;110;;;;;182.5;;;;;115;;;;;207.5;505;1;299.18;299.18
10973;148141;William Wenk;M;SBD;Raw;;R-M2a;110.7;120;160;175;185;;185;110;-115;;;110;200;210;220;;220;515;1;302.49;302.49
10973;148141;William Wenk;M;SBD;Raw;;R-O;110.7;120;160;175;185;;185;110;-115;;;110;200;210;220;;220;515;5;302.49;302.49
10974;148141;William Wenk;M;SBD;Raw;54.5;R-O;111.2;120;180;190;-200;;190.0;110;115;120;;120.0;210;-220;-220;;210.0;520;6;305.02;305.02
10975;148141;William Wenk;M;SBD;Raw;55.5;R-M2b;112.10;120;170;185;200;;200.0;110;117.5;-122.5;;117.5;200;215;222.5;;222.5;540;1;316.00;316.00
10975;148141;William Wenk;M;SBD;Raw;55.5;R-O;112.10;120;170;185;200;;200.0;110;117.5;-122.5;;117.5;200;215;222.5;;222.5;540;3;316.00;316.00
11044;148141;William Wenk;M;SBD;Raw;;R-M2a;111.3;120;-165;-165;165;;165;110;115;;;115;200;215;220;;220;500;4;293.21;293.21
11247;148141;William Wenk;M;SBD;Raw;;R-M2a;105.5;120;165;-175;175;;175;105;-110;;;105;200;-210;;;200;480;1;286.35;286.35
11437;161132;William Werner;M;SBD;Single-ply;27.5;Male;92.99;;158.8;170.1;-183.7;;170.1;113.4;124.7;-133.8;;124.7;192.8;213.2;-229.1;;213.2;508;13;319.14;319.14
11442;161132;William Werner;M;SBD;Raw;28.5;R-O;92.4;93;150;170;-175;;170;112.5;120;-132.5;;120;-205;-220;220;;220;510;14;321.37;321.37
2653;41859;William West;M;SBD;Single-ply;;Open;82.2;82.5;;;;;295;;;;;160;;;;;315;770;2;516.96;516.96
2654;41859;William West;M;SBD;Single-ply;;Open;82.2;82.5;;;;;320;;;;;172.5;;;;;307.5;800;2;537.10;537.10
2655;41859;William West;M;SBD;Single-ply;;Open;88.8;90;;;;;320;;;;;170;;;;;315;805;1;517.48;517.48
11675;41859;William West;M;B;Multi-ply;27;Open Men;103.31;110;;;;;;;;;;195;;;;;;195;2;117.20;117.20
11692;41859;William West;M;;Multi-ply;27;Open Men;102.06;110;;;;;200;;;;;190;;;;;185;575;2;347.17;347.17
11692;41859;William West;M;;Multi-ply;27;Open Men;102.06;110;;;;;;;;;;190;;;;;;190;1;114.72;114.72
12529;41859;William West;M;SBD;Raw;29;Open;106.6;110;;;;;227.5;;;;;127.5;;;;;230;585;1;347.76;347.76
296;14058;William Westwater;M;SBD;Raw;;M-M2;92;93;162.5;172.5;182.5;;182.5;107.5;112.5;117.5;;117.5;195;205;;;205;505;2;318.89;318.89
12028;174740;William Wheelis;M;;Raw;27;Open;98.3;100;;;;;240;;;;;147.5;;;;;240;627.5;2;384.57;384.57
12119;174740;William Wheelis;M;;Raw;27;Open;90;90;;;;;247.5;;;;;167.5;;;;;265;680;1;434.11;434.11
12188;174740;William Wheelis;M;;Raw;28;Open;89.8;90;;;;;240;;;;;-162.5;;;;;;;DQ;;
12653;186487;William White;M;SBD;Single-ply;;Open;110;110;-270;270;-280;;270;155;162.5;165;;165;282.5;295;-305;;295;730;6;429.60;429.60
12011;174432;William Whitlock;M;;Raw;25;Open;93.5;100;;;;;227.5;;;;;120;;;;;247.5;595;3;372.83;372.83
12402;174432;William Whitlock;M;SBD;Raw;27;Open;97;100;;;;;220;;;;;;;;;;;;DQ;;
8436;108541;William Whitt;M;D;Raw;6;Juniors;71.67;75;;;;;;;;;;;;;;;183.7;183.7;1;135.24;225.85
11546;165583;William Wigmore;M;SBD;Raw;47;M-M1b;108.64;110;-202.5;210;217.5;;217.5;157.5;167.5;172.5;;172.5;250;260;-270;;260;650;1;384.01;415.50
11556;165583;William Wigmore;M;SBD;Raw;;M-M;108.9;110;212.5;-220;-227.5;;212.5;167.5;-177.5;177.5;;177.5;257.5;267.5;272.5;;272.5;662.5;8;391.10;391.10
11556;165583;William Wigmore;M;SBD;Raw;;M-HW;108.9;110;212.5;-220;-227.5;;212.5;167.5;-177.5;177.5;;177.5;257.5;267.5;272.5;;272.5;662.5;21;391.10;391.10
10961;147947;William Wilber;M;SBD;Raw;;R-O;69.7;74;105;115;-120;;115.0;75;82.5;-87.5;;82.5;135;147.5;157.5;;157.5;355;1;266.91;266.91
10962;147947;William Wilber;M;SBD;Raw;25.5;R-O;71.30;74;115;125;132.5;;132.5;72.5;85;92.5;;92.5;145;162.5;-167.5;;162.5;387.5;1;286.38;286.38
11708;168465;William Wilkinson;M;BD;Raw;45;Master Men 45-49;108.86;110;;;;;;;;;;120;;;;;197.5;317.5;1;187.45;197.76
11729;168465;William Wilkinson;M;SBD;Raw;46;Open;107.68;110;;;;;155;;;;;105;;;;;187.5;447.5;1;265.13;283.16
11771;168465;William Wilkinson;M;;Raw;46;Master Men 45-49;107.23;110;;;;;;;;;;107.5;;;;;185;292.5;1;173.54;185.34
12243;168465;William Wilkinson;M;SBD;Wraps;39;Open;110.5;125;;;;;240;;;;;147.5;;;;;240;627.5;3;368.77;368.77
12351;168465;William Wilkinson;M;SBD;Wraps;40;Open;111.5;125;;;;;267.5;;;;;150;;;;;;;DQ;;
11056;152155;William Willcox;M;SBD;Raw;20.5;R-C;100.9;105;227.5;235;245;;245;145;152.5;162.5;;162.5;-235;247.5;260;;260;667.5;10;404.80;404.80
11064;152155;William Willcox;M;SBD;Raw;21.5;R-C;98.5;105;237.5;245;250;;250;150;155;-160;;155;260;267.5;277.5;;277.5;682.5;8;417.93;417.93
11117;152155;William Willcox;M;SBD;Single-ply;20.5;Male;101.8;;270;-277.5;-277.5;;270;170;-175;-175;;170;267.5;275;282.5;;282.5;722.5;2;436.65;436.65
8266;105501;William Wilson;M;B;Raw;;Masters 45-49;;140+;;;;;;;;;;161.03;;;;;;161.03;1;;
11064;105501;William Wilson;M;SBD;Raw;21.5;R-C;82.6;83;-182.5;-182.5;-192.5;;;132.5;140;145;;145;205;217.5;230;;230;;DQ;;
11306;105501;William Wilson;M;SBD;Raw;20.5;R-JR;78.4;83;170;-177.5;182.5;;182.5;115;122.5;125;;125;207.5;215;220;;220;527.5;2;364.82;364.82
11308;105501;William Wilson;M;SBD;Raw;20.5;R-JR;81.80;83;182.5;192.5;200;;200.0;125;132.5;137.5;;137.5;207.5;217.5;227.5;;227.5;565;3;380.45;380.45
9676;115197;William Womack;M;SBD;Single-ply;;Boys;142.79;125+;;;;;147.42;;;;;81.65;;;;;142.88;371.95;14;207.24;207.24
9749;115197;William Womack;M;SBD;Single-ply;;Boys;145.15;125+;;;;;149.69;;;;;92.99;;;;;145.15;387.82;14;215.58;215.58
9973;115197;William Womack;M;SBD;Single-ply;;Boys;;;;;;;142.88;;;;;92.99;;;;;142.88;;DQ;;
10006;115197;William Womack;M;SBD;Single-ply;;Boys;156.49;125+;;;;;188.24;;;;;102.06;;;;;181.44;471.74;17;259.45;259.45
1394;27390;William Wong;M;SBD;Raw;;Open;71.3;74;;;;;175;;;;;102.5;;;;;227.5;505;3;373.22;373.22
10547;27390;William Wong;M;SBD;Raw;30;M-RO;80.5;83;180;187.5;192.5;;192.5;110;117.5;122.5;;122.5;212.5;220;-230;;220;535;5;363.82;363.82
11886;27390;William Wong;M;;Raw;20;Junior Men 20-23;65.77;67.5;;;;;182.50;;;;;102.50;;;;;220.00;505.00;5;397.67;409.60
11931;27390;William Wong;M;;Raw;21;Junior 20-23;67.13;67.5;;;;;177.5;;;;;112.5;;;;;227.5;517.5;1;400.77;408.78
11931;27390;William Wong;M;;Raw;21;Open;67.13;67.5;;;;;177.5;;;;;112.5;;;;;227.5;517.5;1;400.77;408.78
12214;27390;William Wong;M;;Raw;29;Open;73.90;75;;;;;172.50;;;;;105.00;;;;;207.50;485.00;2;349.20;349.20
12458;27390;William Wong;M;SBD;Raw;28;Open;87.4;90;;;;;175;;;;;127.5;;;;;215;517.5;9;335.48;335.48
3235;65449;William Wood;M;SBD;Raw;;M-O;71.2;74;;;;;177.5;;;;;127.5;;;;;210;515;3;381.01;381.01
3686;67101;William Woodley;M;SBD;Single-ply;42.5;Open;87.2;90;130;140;150;;150;-115;-120;-130;;;145;155;182.5;;182.5;;DQ;;
3688;67101;William Woodley;M;SBD;Single-ply;43.5;Masters 1;90;90;;;;;;;;;;;;;;;;;DQ;;
3689;67101;William Woodley;M;B;Single-ply;43.5;Masters 1;82.4;82.5;;;;;;100;120;-130;;120;;;;;;120;1;80.45;80.45
3689;67101;William Woodley;M;B;Single-ply;43.5;Open;82.4;82.5;;;;;;100;120;-130;;120;;;;;;120;3;80.45;80.45
3690;67101;William Woodley;M;SBD;Single-ply;43.5;Masters 1;80.5;82.5;155;162.5;172.5;;172.5;112.5;-120;122.5;;122.5;160;170;190;;190;485;3;329.82;329.82
3695;67101;William Woodley;M;SBD;Single-ply;44.5;Masters 1;80.4;82.5;135;145;165;;165;110;125;-130;;125;145;160;180;;180;470;3;319.86;319.86
11037;150820;William Woods;M;SBD;Raw;;R-O;101.8;105;;;;;192.5;;;;;157.5;;;;;252.5;602.5;1;364.13;364.13
11279;150820;William Woods;M;B;Raw;;R-O;101;110;;;;;;;;;;150;;;;;;150;1;90.93;90.93
11279;150820;William Woods;M;SBD;Raw;;R-O;101;110;;;;;175;;;;;150;;;;;250;575;4;348.57;348.57
11279;150820;William Woods;M;BD;Raw;;R-O;101;110;;;;;;;;;;;;;;;250;250;1;151.55;151.55
7759;95445;William Woolard;M;SBD;Wraps;;Amateur Juniors;132.27;140;;;;;265;;;;;182.5;;;;;280;727.49;1;410.22;410.22
7656;91826;William Wooten;M;SBD;Wraps;;Amateur Open;103.78;110;;;;;165.56;;;;;136.08;;;;;215.46;517.1;4;310.29;310.29
7713;91826;William Wooten;M;SBD;Wraps;;Pro Open;115.58;125;;;;;210.92;;;;;151.95;;;;;272.16;635.03;2;368.49;368.49
7745;91826;William Wooten;M;SBD;Wraps;;Pro Open;111.04;125;;;;;213.19;;;;;149.69;;;;;263.08;625.96;3;367.33;367.33
12310;180117;William Workman;M;SBD;Raw;23;Junior 20-23;84.4;90;;;;;152.5;;;;;105;;;;;207.5;465;2;307.37;307.37
12310;180117;William Workman;M;SBD;Raw;23;Open;84.4;90;;;;;152.5;;;;;105;;;;;207.5;465;4;307.37;307.37
11307;158067;William Wragge;M;SBD;Raw;;R-O;103.2;105;-227.5;240;-252.5;;240;175;185;-195;;185;285;-295;-295;;285;;DD;;
12198;178137;William Yao;M;SBD;Raw;27;Open;68.6;75;;;;;175;;;;;115;;;;;185;475;7;361.57;361.57
12596;178137;William Yao;M;SBD;Raw;29;Open;67.3;67.5;;;;;175;;;;;115;;;;;210;500;2;386.43;386.43
11077;153219;William Yeager;M;SBD;Raw;;R-O;125;125;;;;;190.5;;;;;156.5;;;;;210.9;557.9;2;317.92;317.92
3783;69268;William Young;M;SBD;Wraps;;nov;97.3;100;;;;;160;;;;;130;;;;;182.5;472.5;2;290.83;290.83
3795;69268;William Young;M;D;Raw;;teen;97.16;100;;;;;;;;;;;;;;;190;190;1;117.02;117.02
3801;69268;William Young;M;SBD;Wraps;;jr;101.15;110;;;;;170;;;;;142.5;;;;;185;497.5;1;301.41;301.41
7836;69268;William Young;M;SBD;Raw;;Amateur Masters 50-54;132;140;;;;;;;;;;192.78;;;;;;192.78;1;108.74;108.74
11042;69268;William Young;M;SBD;Single-ply;;Y;73;74;167.5;182.5;197.5;;197.5;107.5;122.5;130;;130;167.5;195;202.5;;202.5;530;9;384.97;384.97
11175;69268;William Young;M;SBD;Single-ply;;T2;74.8;83;;;;;204.1;;;;;115.7;;;;;204.1;523.9;2;374.01;374.01
7626;90334;William Ziarkoski Jr;M;BD;Raw;;Amateur Junior 20-23;79.92;82.5;;;;;;;;;;120.2;;;;226.8;219.99;340.19;1;232.39;232.39
7678;90334;William Ziarkoski Jr;M;BD;Raw;;Amateur Junior;80.92;82.5;;;;;;;;;;111.13;;;;;231.33;342.46;2;232.13;232.13
7678;90334;William Ziarkoski Jr;M;BD;Raw;;Amateur Open;80.92;82.5;;;;;;;;;;111.13;;;;;231.33;342.46;1;232.13;232.13
7823;90334;William Ziarkoski Jr;M;SBD;Raw;;Amateur Open;88.81;90;;;;;181.44;;;;;124.74;;;;;254.01;560.19;2;360.08;360.08
11116;154083;William Zuckerberg;M;SBD;Raw;18.5;R-O;62.30;66;112.5;120;130;;130.0;62.5;65;-70;;65.0;142.5;147.5;155;;155.0;350;2;288.62;288.62
10600;138503;William Zuraitis;M;SBD;Raw;27.5;R-O;91.6;93;152.5;160;167.5;;167.5;135;142.5;-147.5;;142.5;182.5;192.5;210;;210;520;9;329.06;329.06
10604;138503;William Zuraitis;M;SBD;Raw;27.5;R-O;92.40;93;152.5;-165;165;;165.0;125;135;-142.5;;135.0;175;195;212.5;;212.5;512.5;3;322.94;322.94
5564;76615;William-Peter Bjelland;M;SBD;Raw;;Junior 19-23;79.25;83;150;162.5;-172.5;;162.5;110;-115;-120;;110.0;200;207.5;212.5;;212.5;485;4;333.10;333.10
5630;76615;William-Peter Bjelland;M;SBD;Raw;;Open;81.25;83;167.5;172.5;177.5;;177.5;115;122.5;-127.5;;122.5;217.5;225;-227.5;;225.0;525;1;354.97;354.97
5722;76615;William-Peter Bjelland;M;SBD;Raw;;Junior 19-23;80.60;83;182.5;187.5;-192.5;;187.5;130;-135;135;;135.0;215;227.5;-235;;227.5;550;4;373.73;373.73
5749;76615;William-Peter Bjelland;M;SBD;Raw;;Junior 19-23;82.75;83;185;190;192.5;;192.5;132.5;-135;135;;135.0;217.5;220;-225;;220.0;547.5;1;366.11;366.11
28;1046;Williams;M;SBD;Single-ply;;Open;66.8;67.5;-212.5;-212.5;-212.5;;;;;;;;;;;;;;DQ;;
31;1046;Williams;M;SBD;Single-ply;;O;100;100;;;;;235;;;;;115;;;;;265;615;3;374.28;374.28
11096;153652;Williams Medearis;M;SBD;Raw;;R-O;90.3;93;162.5;175;182.5;;182.5;110;115;-122.5;;115.0;190;205;215;;215.0;512.5;3;326.63;326.63
3014;56318;Williams Morgan;M;B;Single-ply;32.5;Open;80.9;82.5;;;;;;140;147.5;-157.5;;147.5;;;;;;147.5;7;100.00;100.00
437;18512;Williams Paul;M;SBD;Single-ply;;Open;81.5;82.5;;;;;222.5;;;;;117.5;;;;;247.5;587.5;5;396.49;396.49
